Datetime (CET+1/CEST +2),Datetime (UTC),Elia Grid Load [MW]
14/08/2022 10:45:00,14/08/2022 08:45:00,"4684,480"
14/08/2022 11:00:00,14/08/2022 09:00:00,"4674,596"
14/08/2022 11:15:00,14/08/2022 09:15:00,"4629,309"
14/08/2022 11:30:00,14/08/2022 09:30:00,"4606,533"
14/08/2022 11:45:00,14/08/2022 09:45:00,"4431,314"
14/08/2022 12:00:00,14/08/2022 10:00:00,"4253,303"
14/08/2022 12:15:00,14/08/2022 10:15:00,"4101,485"
14/08/2022 12:30:00,14/08/2022 10:30:00,"3982,395"
14/08/2022 12:45:00,14/08/2022 10:45:00,"3857,933"
14/08/2022 13:00:00,14/08/2022 11:00:00,"3862,891"
14/08/2022 13:15:00,14/08/2022 11:15:00,"3850,225"
14/08/2022 13:30:00,14/08/2022 11:30:00,"3761,519"
14/08/2022 13:45:00,14/08/2022 11:45:00,"3734,668"
14/08/2022 14:00:00,14/08/2022 12:00:00,"3710,248"
14/08/2022 14:15:00,14/08/2022 12:15:00,"3724,479"
14/08/2022 14:30:00,14/08/2022 12:30:00,"3822,701"
14/08/2022 14:45:00,14/08/2022 12:45:00,"4049,012"
14/08/2022 15:00:00,14/08/2022 13:00:00,"4121,303"
14/08/2022 15:15:00,14/08/2022 13:15:00,"4204,710"
14/08/2022 15:30:00,14/08/2022 13:30:00,"4444,228"
14/08/2022 15:45:00,14/08/2022 13:45:00,"4632,793"
14/08/2022 16:00:00,14/08/2022 14:00:00,"4920,294"
14/08/2022 16:15:00,14/08/2022 14:15:00,"5202,372"
14/08/2022 16:30:00,14/08/2022 14:30:00,"5398,900"
14/08/2022 16:45:00,14/08/2022 14:45:00,"5517,079"
14/08/2022 17:00:00,14/08/2022 15:00:00,"5689,001"
14/08/2022 17:15:00,14/08/2022 15:15:00,"5975,173"
14/08/2022 17:30:00,14/08/2022 15:30:00,"6136,401"
14/08/2022 17:45:00,14/08/2022 15:45:00,"6342,993"
14/08/2022 18:00:00,14/08/2022 16:00:00,"6507,946"
14/08/2022 18:15:00,14/08/2022 16:15:00,"6679,734"
14/08/2022 18:30:00,14/08/2022 16:30:00,"6814,021"
14/08/2022 18:45:00,14/08/2022 16:45:00,"6911,675"
14/08/2022 19:00:00,14/08/2022 17:00:00,"7027,485"
14/08/2022 19:15:00,14/08/2022 17:15:00,"7163,727"
14/08/2022 19:30:00,14/08/2022 17:30:00,"7291,236"
14/08/2022 19:45:00,14/08/2022 17:45:00,"7336,155"
14/08/2022 20:00:00,14/08/2022 18:00:00,"7352,698"
14/08/2022 20:15:00,14/08/2022 18:15:00,"7376,821"
14/08/2022 20:30:00,14/08/2022 18:30:00,"7442,467"
14/08/2022 20:45:00,14/08/2022 18:45:00,"7455,879"
14/08/2022 21:00:00,14/08/2022 19:00:00,"7481,525"
14/08/2022 21:15:00,14/08/2022 19:15:00,"7587,244"
14/08/2022 21:30:00,14/08/2022 19:30:00,"7510,126"
14/08/2022 21:45:00,14/08/2022 19:45:00,"7396,238"
14/08/2022 22:00:00,14/08/2022 20:00:00,"7332,911"
14/08/2022 22:15:00,14/08/2022 20:15:00,"7263,370"
14/08/2022 22:30:00,14/08/2022 20:30:00,"7179,156"
14/08/2022 22:45:00,14/08/2022 20:45:00,"6993,213"
14/08/2022 23:00:00,14/08/2022 21:00:00,"6983,240"
14/08/2022 23:15:00,14/08/2022 21:15:00,"6958,651"
14/08/2022 23:30:00,14/08/2022 21:30:00,"6850,489"
14/08/2022 23:45:00,14/08/2022 21:45:00,"6767,625"
15/08/2022 00:00:00,14/08/2022 22:00:00,"6731,174"
15/08/2022 00:15:00,14/08/2022 22:15:00,"6569,842"
15/08/2022 00:30:00,14/08/2022 22:30:00,"6523,550"
15/08/2022 00:45:00,14/08/2022 22:45:00,"6422,564"
15/08/2022 01:00:00,14/08/2022 23:00:00,"6409,037"
15/08/2022 01:15:00,14/08/2022 23:15:00,"6278,976"
15/08/2022 01:30:00,14/08/2022 23:30:00,"6168,240"
15/08/2022 01:45:00,14/08/2022 23:45:00,"6060,197"
15/08/2022 02:00:00,15/08/2022 00:00:00,"5997,653"
15/08/2022 02:15:00,15/08/2022 00:15:00,"6093,853"
15/08/2022 02:30:00,15/08/2022 00:30:00,"6025,460"
15/08/2022 02:45:00,15/08/2022 00:45:00,"5984,166"
15/08/2022 03:00:00,15/08/2022 01:00:00,"5989,556"
15/08/2022 03:15:00,15/08/2022 01:15:00,"5943,087"
15/08/2022 03:30:00,15/08/2022 01:30:00,"5912,757"
15/08/2022 03:45:00,15/08/2022 01:45:00,"5875,984"
15/08/2022 04:00:00,15/08/2022 02:00:00,"5925,716"
15/08/2022 04:15:00,15/08/2022 02:15:00,"6001,114"
15/08/2022 04:30:00,15/08/2022 02:30:00,"5913,429"
15/08/2022 04:45:00,15/08/2022 02:45:00,"5909,626"
15/08/2022 05:00:00,15/08/2022 03:00:00,"5970,690"
15/08/2022 05:15:00,15/08/2022 03:15:00,"6115,238"
15/08/2022 05:30:00,15/08/2022 03:30:00,"6078,577"
15/08/2022 05:45:00,15/08/2022 03:45:00,"6111,991"
15/08/2022 06:00:00,15/08/2022 04:00:00,"6205,597"
15/08/2022 06:15:00,15/08/2022 04:15:00,"6180,945"
15/08/2022 06:30:00,15/08/2022 04:30:00,"6174,057"
15/08/2022 06:45:00,15/08/2022 04:45:00,"6169,341"
15/08/2022 07:00:00,15/08/2022 05:00:00,"6180,695"
15/08/2022 07:15:00,15/08/2022 05:15:00,"6266,988"
15/08/2022 07:30:00,15/08/2022 05:30:00,"6108,923"
15/08/2022 07:45:00,15/08/2022 05:45:00,"6041,752"
15/08/2022 08:00:00,15/08/2022 06:00:00,"5989,751"
15/08/2022 08:15:00,15/08/2022 06:15:00,"6058,224"
15/08/2022 08:30:00,15/08/2022 06:30:00,"6071,268"
15/08/2022 08:45:00,15/08/2022 06:45:00,"6003,209"
15/08/2022 09:00:00,15/08/2022 07:00:00,"6042,336"
15/08/2022 09:15:00,15/08/2022 07:15:00,"6056,590"
15/08/2022 09:30:00,15/08/2022 07:30:00,"6060,112"
15/08/2022 09:45:00,15/08/2022 07:45:00,"5955,784"
15/08/2022 10:00:00,15/08/2022 08:00:00,"5927,160"
15/08/2022 10:15:00,15/08/2022 08:15:00,"5890,778"
15/08/2022 10:30:00,15/08/2022 08:30:00,"5814,183"
15/08/2022 10:45:00,15/08/2022 08:45:00,"5620,346"
15/08/2022 11:00:00,15/08/2022 09:00:00,"5561,016"
15/08/2022 11:15:00,15/08/2022 09:15:00,"5457,414"
15/08/2022 11:30:00,15/08/2022 09:30:00,"5498,765"
15/08/2022 11:45:00,15/08/2022 09:45:00,"5496,812"
15/08/2022 12:00:00,15/08/2022 10:00:00,"5518,623"
15/08/2022 12:15:00,15/08/2022 10:15:00,"5349,735"
15/08/2022 12:30:00,15/08/2022 10:30:00,"5262,623"
15/08/2022 12:45:00,15/08/2022 10:45:00,"5047,088"
15/08/2022 13:00:00,15/08/2022 11:00:00,"4889,325"
15/08/2022 13:15:00,15/08/2022 11:15:00,"4852,153"
15/08/2022 13:30:00,15/08/2022 11:30:00,"4930,415"
15/08/2022 13:45:00,15/08/2022 11:45:00,"4879,563"
15/08/2022 14:00:00,15/08/2022 12:00:00,"4749,344"
15/08/2022 14:15:00,15/08/2022 12:15:00,"4808,331"
15/08/2022 14:30:00,15/08/2022 12:30:00,"4828,447"
15/08/2022 14:45:00,15/08/2022 12:45:00,"4774,256"
15/08/2022 15:00:00,15/08/2022 13:00:00,"4895,260"
15/08/2022 15:15:00,15/08/2022 13:15:00,"4924,911"
15/08/2022 15:30:00,15/08/2022 13:30:00,"5124,155"
15/08/2022 15:45:00,15/08/2022 13:45:00,"5081,926"
15/08/2022 16:00:00,15/08/2022 14:00:00,"5229,737"
15/08/2022 16:15:00,15/08/2022 14:15:00,"5307,203"
15/08/2022 16:30:00,15/08/2022 14:30:00,"5233,271"
15/08/2022 16:45:00,15/08/2022 14:45:00,"5479,569"
15/08/2022 17:00:00,15/08/2022 15:00:00,"5495,853"
15/08/2022 17:15:00,15/08/2022 15:15:00,"5561,091"
15/08/2022 17:30:00,15/08/2022 15:30:00,"5742,247"
15/08/2022 17:45:00,15/08/2022 15:45:00,"5912,728"
15/08/2022 18:00:00,15/08/2022 16:00:00,"6206,856"
15/08/2022 18:15:00,15/08/2022 16:15:00,"6372,558"
15/08/2022 18:30:00,15/08/2022 16:30:00,"6599,014"
15/08/2022 18:45:00,15/08/2022 16:45:00,"6702,266"
15/08/2022 19:00:00,15/08/2022 17:00:00,"6970,011"
15/08/2022 19:15:00,15/08/2022 17:15:00,"7118,511"
15/08/2022 19:30:00,15/08/2022 17:30:00,"7253,873"
15/08/2022 19:45:00,15/08/2022 17:45:00,"7369,635"
15/08/2022 20:00:00,15/08/2022 18:00:00,"7529,413"
15/08/2022 20:15:00,15/08/2022 18:15:00,"7483,517"
15/08/2022 20:30:00,15/08/2022 18:30:00,"7504,426"
15/08/2022 20:45:00,15/08/2022 18:45:00,"7562,792"
15/08/2022 21:00:00,15/08/2022 19:00:00,"7544,328"
15/08/2022 21:15:00,15/08/2022 19:15:00,"7598,035"
15/08/2022 21:30:00,15/08/2022 19:30:00,"7523,602"
15/08/2022 21:45:00,15/08/2022 19:45:00,"7460,187"
15/08/2022 22:00:00,15/08/2022 20:00:00,"7532,952"
15/08/2022 22:15:00,15/08/2022 20:15:00,"7666,544"
15/08/2022 22:30:00,15/08/2022 20:30:00,"7547,172"
15/08/2022 22:45:00,15/08/2022 20:45:00,"7503,244"
15/08/2022 23:00:00,15/08/2022 21:00:00,"7545,725"
15/08/2022 23:15:00,15/08/2022 21:15:00,"7269,630"
15/08/2022 23:30:00,15/08/2022 21:30:00,"7169,186"
15/08/2022 23:45:00,15/08/2022 21:45:00,"7023,109"
16/08/2022 00:00:00,15/08/2022 22:00:00,"7018,532"
16/08/2022 00:15:00,15/08/2022 22:15:00,"6782,792"
16/08/2022 00:30:00,15/08/2022 22:30:00,"6716,109"
16/08/2022 00:45:00,15/08/2022 22:45:00,"6657,441"
16/08/2022 01:00:00,15/08/2022 23:00:00,"6686,697"
16/08/2022 01:15:00,15/08/2022 23:15:00,"6594,588"
16/08/2022 01:30:00,15/08/2022 23:30:00,"6565,721"
16/08/2022 01:45:00,15/08/2022 23:45:00,"6522,482"
16/08/2022 02:00:00,16/08/2022 00:00:00,"6456,497"
16/08/2022 02:15:00,16/08/2022 00:15:00,"6354,687"
16/08/2022 02:30:00,16/08/2022 00:30:00,"6318,965"
16/08/2022 02:45:00,16/08/2022 00:45:00,"6365,782"
16/08/2022 03:00:00,16/08/2022 01:00:00,"6448,366"
16/08/2022 03:15:00,16/08/2022 01:15:00,"6347,436"
16/08/2022 03:30:00,16/08/2022 01:30:00,"6398,083"
16/08/2022 03:45:00,16/08/2022 01:45:00,"6354,943"
16/08/2022 04:00:00,16/08/2022 02:00:00,"6317,834"
16/08/2022 04:15:00,16/08/2022 02:15:00,"6337,627"
16/08/2022 04:30:00,16/08/2022 02:30:00,"6412,394"
16/08/2022 04:45:00,16/08/2022 02:45:00,"6425,680"
16/08/2022 05:00:00,16/08/2022 03:00:00,"6609,045"
16/08/2022 05:15:00,16/08/2022 03:15:00,"6644,302"
16/08/2022 05:30:00,16/08/2022 03:30:00,"6838,895"
16/08/2022 05:45:00,16/08/2022 03:45:00,"6922,587"
16/08/2022 06:00:00,16/08/2022 04:00:00,"7150,433"
16/08/2022 06:15:00,16/08/2022 04:15:00,"7266,301"
16/08/2022 06:30:00,16/08/2022 04:30:00,"7383,084"
16/08/2022 06:45:00,16/08/2022 04:45:00,"7464,338"
16/08/2022 07:00:00,16/08/2022 05:00:00,"7631,075"
16/08/2022 07:15:00,16/08/2022 05:15:00,"7679,427"
16/08/2022 07:30:00,16/08/2022 05:30:00,"7575,958"
16/08/2022 07:45:00,16/08/2022 05:45:00,"7612,308"
16/08/2022 08:00:00,16/08/2022 06:00:00,"7631,914"
16/08/2022 08:15:00,16/08/2022 06:15:00,"7600,144"
16/08/2022 08:30:00,16/08/2022 06:30:00,"7562,637"
16/08/2022 08:45:00,16/08/2022 06:45:00,"7512,378"
16/08/2022 09:00:00,16/08/2022 07:00:00,"7516,619"
16/08/2022 09:15:00,16/08/2022 07:15:00,"7536,382"
16/08/2022 09:30:00,16/08/2022 07:30:00,"7420,173"
16/08/2022 09:45:00,16/08/2022 07:45:00,"7375,193"
16/08/2022 10:00:00,16/08/2022 08:00:00,"7337,742"
16/08/2022 10:15:00,16/08/2022 08:15:00,"7242,019"
16/08/2022 10:30:00,16/08/2022 08:30:00,"7127,784"
16/08/2022 10:45:00,16/08/2022 08:45:00,"7041,179"
16/08/2022 11:00:00,16/08/2022 09:00:00,"6867,391"
16/08/2022 11:15:00,16/08/2022 09:15:00,"6888,162"
16/08/2022 11:30:00,16/08/2022 09:30:00,"6790,140"
16/08/2022 11:45:00,16/08/2022 09:45:00,"6823,699"
16/08/2022 12:00:00,16/08/2022 10:00:00,"6826,963"
16/08/2022 12:15:00,16/08/2022 10:15:00,"6840,924"
16/08/2022 12:30:00,16/08/2022 10:30:00,"6819,990"
16/08/2022 12:45:00,16/08/2022 10:45:00,"6914,002"
16/08/2022 13:00:00,16/08/2022 11:00:00,"6884,392"
16/08/2022 13:15:00,16/08/2022 11:15:00,"6513,697"
16/08/2022 13:30:00,16/08/2022 11:30:00,"6408,903"
16/08/2022 13:45:00,16/08/2022 11:45:00,"6278,969"
16/08/2022 14:00:00,16/08/2022 12:00:00,"6353,502"
16/08/2022 14:15:00,16/08/2022 12:15:00,"6386,587"
16/08/2022 14:30:00,16/08/2022 12:30:00,"6524,447"
16/08/2022 14:45:00,16/08/2022 12:45:00,"6680,389"
16/08/2022 15:00:00,16/08/2022 13:00:00,"6934,869"
16/08/2022 15:15:00,16/08/2022 13:15:00,"7233,317"
16/08/2022 15:30:00,16/08/2022 13:30:00,"7316,197"
16/08/2022 15:45:00,16/08/2022 13:45:00,"7533,507"
16/08/2022 16:00:00,16/08/2022 14:00:00,"7621,721"
16/08/2022 16:15:00,16/08/2022 14:15:00,"7571,053"
16/08/2022 16:30:00,16/08/2022 14:30:00,"7574,185"
16/08/2022 16:45:00,16/08/2022 14:45:00,"7679,623"
16/08/2022 17:00:00,16/08/2022 15:00:00,"7784,570"
16/08/2022 17:15:00,16/08/2022 15:15:00,"7975,744"
16/08/2022 17:30:00,16/08/2022 15:30:00,"8126,344"
16/08/2022 17:45:00,16/08/2022 15:45:00,"8191,744"
16/08/2022 18:00:00,16/08/2022 16:00:00,"8326,373"
16/08/2022 18:15:00,16/08/2022 16:15:00,"8377,532"
16/08/2022 18:30:00,16/08/2022 16:30:00,"8514,505"
16/08/2022 18:45:00,16/08/2022 16:45:00,"8535,864"
16/08/2022 19:00:00,16/08/2022 17:00:00,"8621,356"
16/08/2022 19:15:00,16/08/2022 17:15:00,"8564,979"
16/08/2022 19:30:00,16/08/2022 17:30:00,"8533,138"
16/08/2022 19:45:00,16/08/2022 17:45:00,"8567,243"
16/08/2022 20:00:00,16/08/2022 18:00:00,"8553,103"
16/08/2022 20:15:00,16/08/2022 18:15:00,"8515,666"
16/08/2022 20:30:00,16/08/2022 18:30:00,"8568,355"
16/08/2022 20:45:00,16/08/2022 18:45:00,"8537,222"
16/08/2022 21:00:00,16/08/2022 19:00:00,"8501,735"
16/08/2022 21:15:00,16/08/2022 19:15:00,"8599,530"
16/08/2022 21:30:00,16/08/2022 19:30:00,"8530,964"
16/08/2022 21:45:00,16/08/2022 19:45:00,"8417,228"
16/08/2022 22:00:00,16/08/2022 20:00:00,"8492,004"
16/08/2022 22:15:00,16/08/2022 20:15:00,"8437,855"
16/08/2022 22:30:00,16/08/2022 20:30:00,"8428,235"
16/08/2022 22:45:00,16/08/2022 20:45:00,"8215,527"
16/08/2022 23:00:00,16/08/2022 21:00:00,"8085,334"
16/08/2022 23:15:00,16/08/2022 21:15:00,"8021,925"
16/08/2022 23:30:00,16/08/2022 21:30:00,"7816,471"
16/08/2022 23:45:00,16/08/2022 21:45:00,"7688,267"
17/08/2022 00:00:00,16/08/2022 22:00:00,"7598,593"
17/08/2022 00:15:00,16/08/2022 22:15:00,"7419,043"
17/08/2022 00:30:00,16/08/2022 22:30:00,"7498,060"
17/08/2022 00:45:00,16/08/2022 22:45:00,"7414,415"
17/08/2022 01:00:00,16/08/2022 23:00:00,"7327,135"
17/08/2022 01:15:00,16/08/2022 23:15:00,"7159,652"
17/08/2022 01:30:00,16/08/2022 23:30:00,"7109,110"
17/08/2022 01:45:00,16/08/2022 23:45:00,"7123,977"
17/08/2022 02:00:00,17/08/2022 00:00:00,"7123,071"
17/08/2022 02:15:00,17/08/2022 00:15:00,"7025,775"
